Unnamed: 0,v_0,activos,pasivo,patrimonio,estado_civil
924,7b03a4225edb59104fec8212198f91689b97095d84b3e790698d76e2c4007896,455706536.68837297,-5577503.550313558,725615801.5039,1
778,c45016713f81d497b66e30aa0aa500fd849582753d4fabc81da946375b46a2d8,406811386.087019,-367385523.8557272,1352851970.9460363,1
2455,7c287ecf11ac122a1790cee2c31cbfdd2e3cb9fff3bde6936c33857b6799b86b,852180144.3595935,354259159.58632696,-689703897.0046232,3
4537,4e94e5e3a8f7c4ad8814430db5563f4c624dc40a36bdefdf227a15929e1703b8,492758412.05151135,-146171924.55026415,599448296.0887233,2
1600,3c6832867731d0874c563f488e0dad7c3791380af432ecf4db8dfecdb103a273,7696853.364788812,616516227.7027558,-528310218.1338751,3
1390,e2c4d5b80ebf9afa1982506221688e69c164afd0c3a57d99c70f12740b1726a3,144277470.42453536,-98100974.89946339,-511204233.62440795,5
3985,d0af1dcdcd7e178a0426e473e8b9ae481e954a649da3bbdd1088a0b6137cbab9,-513555359.3808865,114942430.37814507,-82740766.42640626,2
274,43947451cf212eb07e30631e9ea9a1a920b8629935abf6485a880b63967cf879,-118285981.76164006,-129538810.79625551,-100298624.47812764,2
2142,4b5ea0cfc7b2169d742baba0fe45501e449dc51c048febc23b0e2425ee1c62ff,146120519.83188292,-521901054.867094,932217886.4204358,2
1455,e51719281aa6428ec137bd4ac2f41c1e3c76a1866aee94d53d02086990d59d85,-16541117.044046441,-243953741.11238158,-134136119.7726883,3
1289,f44ad108f449e2e7e18c11b7ca8635d5b6e58bcb897c9b5e6d739eb8920e8ef2,400092897.26469415,-29270588.461096674,-283067947.5680017,2
1642,68893d2b3315cc55ed2c386c5a238ad75d39032b762a63a68988df5957ff9229,1060953699.5517435,-48437219.19675246,1024944582.2575516,4
1885,09d732b7c91ed2a4a794e785926728838b34b04371b50b0a9c56eca432d01e5c,-622519961.6882207,-139096383.08869284,-157964722.2010359,0
266,8f1b5b356a1bd7150c4879f5a81a78a88018bd491e7427c59c9094b4edd0b6a0,622394431.9389596,-101100624.78266756,-530110829.5691826,3
5261,23463882bc1856c79232339c7c76c38738b1b41ca225a6af962d8bfb03c78a03,-146590949.9660213,60923839.05765109,10940843.06328709,1
2701,492ca06ed10afb92e640988b685c4ea468c2459560756ad813570166b1e54f62,1280081259.4219518,83704980.70783402,65031961.31160642,1
3577,6a4b7a5baeeacfbbd7275a52f65786daa10a723d560a2e1905d323049a3f92ff,742389893.1252284,1557279141.4774654,324987214.8920704,1
1745,6dc7e01e114cb401038e1c4b6dba9d28a19bcad29b9babf4151695389c3f9f51,-459362904.980809,536663394.80086803,228519178.26312113,1
4055,efaa0d9b44615e5b50e126173ac6cc229752dad284705d6ce4d83ecf095e3b18,-96009546.37921049,-128782249.33622351,-99262436.70771277,2
4009,a387f2a06fec7132401122a97c9e3817cc682b68217d558f83b30f76a1d63241,195892477.39713985,1053093960.4466381,1491608292.5467398,1
1986,ac9e11c71ddeda75a11fdd7b01bc8fdb3c63ab18d60bcb244ba8900b3af3b30a,921436014.7088336,383322092.3574207,503519828.61075556,3
2800,a74a013cf5bc632ea4f9f019dcc9648bcb49fade2a20a48ff04f3c80f3732f77,-291373475.2077009,239216734.03651625,-190209752.8786099,5
2920,d9c7f737a4187bcb4c74fe597ae813d1a4b60adb27cbab27136df730f52fa604,141886058.17400187,-88534185.4951146,-217050246.426982,2
3987,f1769800ab4e9ec6659c24932dc4e2463e4327b79b5593119e371d65f607dddc,182031077.29260257,16514150.811325416,429150171.1917893,3
1462,c865b5bfe15319394ca1f3408c65b08283576df9b41273a1724b439853cca654,67954623.10330236,631294603.7911055,257690213.36805052,3
2042,934bd5aa661ad79be5f96a3bb8d2cbb3c8524e7f76e3a63c762c2d5dfae25083,371529979.9856696,215970668.40416548,555203847.814081,2
4183,2c71a1e3976198b69ea0432d9ad214dd6fe28a896cc8364dc71805c3c1393308,1776057174.4007294,-21461425.903367963,530848414.7896769,2
2085,aaeaf28be3c17384eb445bbecdc18146a554ce86a0186c1fe35df0cba8c764cd,1218285177.6938632,-484238750.51508033,268161229.78079867,4
5312,bb1ac0f8cca482b7ce23c92a004d91d26ba054f82164d7ac3bd073b911798c7b,41481213.81385436,-214249183.84085703,263923682.52328008,3
2633,9dc3cb1c5f91fa5167f9fd073dbd3b13fbaacd001eac3e2126890ef68ed95e61,1414759708.3587186,568525996.827037,322597405.50082624,3
1476,8ecfb70583f082f006972a2178b26e3bcedef476d06438d8008c394b20b9865d,318364771.548175,247578019.7704864,-125693403.91291307,3
4274,d11d7180decb046e4c7d4004519fe0d891a56f8a768f43d4ac3e2981e256b23e,-339884871.78539646,444525356.9928894,214692926.63113555,0
2232,f4d02e5e4aa2ad775935482d3b3bd953ea9f9706327ece3b435f1432e164948c,-309813947.20449847,380130952.58757955,779724901.0771676,3
1870,88b466afb3b656f0ee63d410c250d65d7d5895d8c4ad793c0113fe775dfcf052,382996024.4263117,-29191732.262654062,1109280447.510906,0
3790,1a206f3b9251b2a750c04a18a7794cbadcee9b9ad75353719fa1dcce2219a5ac,942358261.0661991,-199044097.9298334,1289925736.815082,0
1346,a500e92e18e39d032837aa430eb49dfd70ccd2e97978438199555fdfbea6f1ff,276145431.73703486,148475692.97857782,-190459837.8456165,1
4503,2e43f4cb70425e2db9fe63908ede7310f7db980c3139b388ae25e4592c0a52a7,1675081160.617355,205947331.5735825,278384818.80834204,2
5991,a2d48cd24e24ab90140503fa13d7108d6328407303872c5da10bf1d1a3c149bb,399384206.1730695,212006781.3453524,249504102.118114,0
3512,d7a5e419839e93c98137b4b41e6c164a32e15acf3b3d4c7a5f36957ba06b2090,107368805.91719648,376464142.37894106,34398097.54304346,2
1486,b2ca68ed3327e7d4132a557226402a9f80d89cc5b095c0e18fa530f608223cb3,-317399042.2993697,837669943.6684269,-19005548.668925934,3
2080,f0430dad66e0ccf08f1ccf9ce51d7546767004e6f788f93a10fd59621a427a36,9552300.107795304,-22281081.594733246,-201466784.64152905,0
1234,7045092b9441284698e8e40d4556671002bec5a80fc343c20399a769acbaa5bb,1244146536.329991,-192678947.23697874,865032909.0062151,2
1403,0c9c15603ead6b290e68ce7ac5ddc13a34e14b267dbb9de8940b154cabf3b052,44075502.17303475,-26837562.081287332,129663867.97844243,2
4747,31eaec90b33b76a29f2c2eb14ddef9b3b973c5e54c67d4d766892f5ce8c5ef1b,375507738.41995245,911283592.3317432,298281358.72938603,3
1736,e9b29a1587cba69bec6e46fb4288c9cad81b01911f501c3f28992744b6e1da9e,495994767.7664337,501311775.36214256,728832606.3742913,3
1022,4ac526c8e41bcf04f9ca983266a1d37460ffc4ddc24abc90c5a7c8f678065b56,-388833823.8692845,433499527.3255647,618038956.6458935,2
4898,6abf51c817ba1ddc7b262075213f237c4b671e0b925692e5e8bcc2028c2e65e6,-999740588.7981958,521838440.2212257,12648384.927093025,0
1358,f40dedea86e876164887cda0eba50bc5b35f17385b2e92d386b1a401cbf740fb,-16990253.747337572,773277060.8766294,259174392.69975528,2
5236,af5707112e23327d09ac297a3286a210337ce83465b056995d94c80339e9e40f,-141708826.45705602,-282888610.93614024,276136912.84565794,3
4522,703a5b1326a061f703d4d20ea92282942e1c344ff5293b8985a440d7af950513,182899249.04984176,-115910376.12371893,1241006551.5951772,0
5104,bab3fa3a5695cfa8b1077e36b6c3be90ca512b8b11468b26484c8916d37e06c5,-313380165.39815515,95197724.5895758,1801374161.0159001,0
5499,76501af50a23e06f6d08aa90cc1fc728a66b6c07f1ecef6e993f96c6c7bb9853,22621471.554884557,280770845.24748755,-706502230.0889515,1
3223,ae33506c8b28e7fe94d0680bfd05a06dcd8ecc8ddcba26113cc1b4680e4077f7,-692374743.1652538,-295137690.7131112,-214776412.63226864,1
525,eb902d93d5a6b2f2f99e8cc0fd17f217105478537b548ed9f9765a9fc6fffe72,572188845.5047001,-375382985.5329611,2085338189.42044,1
3026,51c4471765269dca3cd935d3a902b600f770b999d61b65490b235de5e2da56fd,-346019739.4287198,-33064584.67560616,24888279.180522006,2
2088,f2c637adf9700393a699bea883d727f8aed82c25d3b40e518bb035a01c261b76,129066286.87773226,98135341.66090196,317736586.8655597,3
5962,489dfa32ce4d847613297dd457a0990637936891736b47ecbbab2f53dc84365e,1747974706.5737848,1219801845.2093174,151980417.17916894,1
4306,041d19bcf6231d9364933fd0c6bb098f4c2529737343b7b4952c60df5bfc9715,1306453243.1631846,-558585857.5150415,263065565.7419006,3
2373,fada5330b06dfe53501796ead47a894bf82e4256a0c2ec708efab4f4d7a7788d,-821736432.812401,160922295.8105332,162073791.91872483,3
5330,4e19d02f03ba58fd09efbdfa26198ce7c090027ab34ffd36aa46f506c38baafa,740122820.2890947,580048893.6726515,954639614.5165823,2
3513,503f798be62bd760a2d95d15309e2d2aff372203fcd6bc2ca1df9b7836c6976e,1085051822.6271994,-171890282.3959569,-469604668.4085303,0
1381,385ec273881e08641b315a1a9fc107ef9321185ac9182b8bf0adfdc80fe9229b,636948396.2482074,970953020.8057206,-265890055.0518523,3
2540,2d751f3c697f8a79417b1e1442772f2b9877ac3e45c9e1175166a316af9d48e4,1309257100.6018906,564373458.4530898,-292943681.74449426,1
528,2b8fe16d0e89533834491a014a3b6a381ad8c6a7b349a7fe9b36b86fac067c4d,1628778115.1846392,-209340355.79389945,179526711.2408152,2
435,58bf3281f82ff108fb2a21d1eefb3a09a3bf73bc2ad358762187d52456d1ada9,316214871.7186219,196988653.8118484,685103799.3572156,3
5101,fdf5d651e5da444e248ccbd1c53b4d82a4861588b2f8747f6dc4bb77a910af1b,-114376969.96867853,880146632.4069008,-354484002.90615064,0
5323,ace7372d09fc8a9e240efe4d98bb36ad7e2b1142a8acc29c89ebc7905310fef5,-530051321.9626273,1164122866.8634713,217973509.54418597,1
3041,0adba6907b5a26d5e51621a753bb32cba3bff9c7a9f9004162cca79f6b44daa7,-459243498.5601831,159476968.12789527,-124146188.50109048,0
3928,f16da370336a83d36daf19e4f2a188f890609070ed1a97b8bf409579f5b1515e,515575364.89560837,221143627.76211974,134001456.64042103,2
4851,5612e23b4c31c7df9324a5dcd40589abde61f87e9225b5d610fa44525902f0fc,889653487.9141928,-249869600.13498616,-91977479.86176886,1
91,c774cc7374c5b81929019568d9e07c39bebe7d692e45a32a600c35ab5a473968,-227755527.46445176,-36790282.83416209,240981848.09313306,1
3586,7b2ccf56f95c3e7a93187bf42464b895a89e554c20ddd94f8021e74f7fbba307,-10736617.261547558,85913072.51332305,271400794.5144658,5
1766,4f95e5551396d7c341bdd406f4cadb421526e1c8b105d8eb5631d2caa16ceb6b,121789316.40244177,47345361.38214748,-223502512.1367523,2
5200,534d4d96a54fe862bca551dc239e40c6473a88b92cffbd602ed979ccb258e68e,99295281.56088312,76560510.51965097,-177964267.4148534,2
4452,c6ffc609226a8165693bf5f50f9c03c5e26785724fb9ce207666630bb54ee565,-198004646.19957843,-122807033.57961574,86615706.94857247,1
1591,59b7586fdd116a8b473b6042e5326e40b67a25f0087fa8bb7b496a6184e4b523,9773306.322273303,730213085.3525959,-234088559.19753274,0
2388,b6825d5bdbee17c0638be8dc662ac3a7e881065d1c6aaa3eea8fc7faf23eb7cc,603731002.4607234,147673974.16374424,151655461.2396411,4
4192,d960e57db07bfae7e8b480dd182c68de29a2b546c2845f9ddf250e72fbf3006f,719570940.9377177,38557800.92918911,-149080434.1854703,0
5665,63edfd2baebd729b61f5d569a399373fd693c65e5908d344b2b889bcf857ac2b,333017977.81608397,-154864656.92602137,514492424.02749777,1
1032,d7305a319a06b6d7a17a395875e0a75c3400b3df5133f73da39df64789e5a6f6,1334473045.5007424,657863386.1453785,557670867.5390202,3
5139,dcbcb8c3e8de8c09cc7b964a43e9e4edd76defffba136a60baab1ca6f49b35a7,-162876743.48147166,555974318.9192082,58790589.36850762,1
2506,f92605617a7bbbbb1ec4ee98a606997ec5bc53159d55938bd0b9107994a586b0,578787237.6501657,34881556.60553373,271726893.2226704,3
3031,907781acea23a15300aa975fc51d498caf13434e5205e2420fba4b5326102696,461980716.7703335,331581488.0484635,649762894.3569902,4
4288,f7cb92cd58367e2011be2daf7bc163234e43f9298c375d1615d3f7307fe854b2,120077717.69537666,785770466.6469258,894679795.4980519,0
1860,04fc1073a97857e44a437098abceb7c8f66a8d20ca14ff1c6e16056f15b9c7ea,722345382.9322343,-49435176.92947388,918090480.2739342,2
1752,07f92baa0b75b13837f5a4cc3e854d2f7e5ecd84262823f1ee25899141461db8,955183650.9316087,-147584438.21276307,1032542558.6918818,3
1145,671d1fd1fb3cd25db790690fdfd1ee6cbcb0587d9bc037254778cf974fa1a17f,421119359.64334005,196067584.8722481,-466741258.36554676,5
4759,2ca3b83623c637dbb6d9b0b8c8630d9709350ccfd78ac2103b8a3ff1a48ce9d3,-394426212.0110914,805241031.2522161,283415424.28896284,4
4397,838f484ca6046cec586873e8046891ce6a159bfd2b5f0bac29a0b9123245f842,203918174.50117826,575996475.9251019,2162676715.3962274,1
579,70e3062bef3ce71c64790f754f66a0778e212d50dea020feda0e3e5a74c30ce4,509707285.1935614,-292102711.08322567,690911521.1682838,4
2065,7291ad9a90d0b99d8eca8850190aa23300e7801b46af39057858729270369c35,71084360.66254404,547585795.9371241,279520307.8881127,1
3460,0bb33899831debbb3f9e12cc1203dea5b7383c85c8068c86199941d82b4da158,1712663512.4243429,-436250126.1896928,497532979.005375,2
1237,6dfaeadd18a780279b0b079c1772ec6c7bd142f413a27fe63778702807673285,-586397567.952522,-127338576.67660834,384531843.2673157,2
3286,9b866673f9589997fc8bbb8f93473e4ff66a35c7c9a002e30d6151123d77bde7,-450243258.7997636,49066895.45539598,411855749.7187271,2
12,bd41f18ae7fb52332bdd34ce40fdc94f9e00ed6481b2407e0fb32758ca4f9e85,-418909540.1638563,-171263043.50380045,907320412.0890216,3
4381,63952beac5df622d3796400581ce458ffe7927fe7dc92a852dcb506debb31b7c,456428414.7967549,773166857.9520026,-40493068.478392206,2
5857,99abd961826445f7b12abbe575078ee72a53df5a91e49b6204cec558ac38825d,113421396.45614034,-396389499.9232512,-299692151.8080753,1
3227,5391e0987710f0260980360932bed2fea37f2d0de18a469c0c805bcab7a0f32b,-25481727.274125382,-104859089.65702023,94157292.53640488,3
3120,f5598673fa94ef836a664e004f2f830760de2ef040657d3ea1e0fa47104230f3,-232030441.18418524,622787952.9937129,-406705732.0963276,1
655,1b11f8d6b773950f463b7d5b7c1544242e6964075398cf06f7b4f592bc555f24,2895968543.4076915,-171540457.5573546,742321889.6630596,4
5883,49a9fd7af307427b3f4ae9463009a7e4dfd36fefb9ee2399c65ae9b779006078,-121605632.55014439,-295533569.90537536,-584699189.911314,4
3399,a2cf2a392431bd49c48df42adc363582f2e9c438c49bfe5fffa358a124b5e87b,1864556606.009892,-75119263.41176516,-386089865.5520208,2
2270,e8a635ec5f0701699f9e1a2ab8ecc00adafbfae59649ca5403b0c4c1c571e6ce,-312850597.5299191,1118532103.2124727,318254179.64975774,5
2837,c4bf72a0f1e8da82dde04c2fa78bdff5ecc454f633192542c76f39de2294e822,-119553850.33462155,111316640.83404619,81739352.63717729,2
3092,c4a3ed43f7e402282bbdadcfc9797925ee5b97bd4313e995553d2ef986f13e58,213697689.43883622,-321240640.3738918,-339883251.7658024,0
5172,24e60b5ef8507366b09d77a8b342bb70a3ec62630a7679c46327206db061462d,2536170541.2136784,236281536.76991686,28113325.47008163,1
5152,9f9c264bfd772245764e73ae6090e25483543b944be15a2358e7760001a407b6,83656837.827597,237293573.08091745,254158812.30710977,3
790,59343f5f64e62db91591ce555ba57f76f57b561cfd9b0e2101fc05e2aa48a47f,1037996560.0934145,-168364080.37512472,473138088.42368156,1
68,1bef7de725d6b55fbcdc49274a44f4f17f4ae7a6ceb5ff3b4520df28b3e9ae22,1174699133.2096887,255755015.27614886,577171137.3807273,1
4617,cf8891222e8fb5ea50e244c81c88aad790f954ea51d79338cb04d2bfd8524cd3,852593172.5067071,300640898.8935837,658072820.0079181,2
1382,2b9acb7e7367ebfa897927e73e63d8ce983f13a2bb6be503963c50129562448c,-174647444.83842975,109880325.4150349,-269211885.5166594,1
1803,740fccced1ca10348a6a3d4247fa80efcfbe03bf885fba3acf33d293ce43fca0,778857282.0901906,79890935.14589031,-354948996.6224786,2
846,339047c0473b84969fa8a3e7fbf600b41e25dccd77fa1efaf9f3194ed81924fd,1155568449.2415035,528839475.56686014,-424249039.977588,0
1749,764010a7bd1d9120f879469239c71546a221c93d41bb0d9f6e5b4bc7fa1aa1b6,-109205837.83466616,-44512033.614017524,116934117.84557801,3
968,eea766606653eaf1aa0e8e35076602ee80bc8b821cbc0c730145103a044c4b50,-342466442.3011938,1035292729.0044814,94419017.53066497,1
2501,0ec2f1c6d609d0a097f50010766afaad8667a34ff126954ed8d1639e6dc2eecd,231299283.24624807,-170169007.97239995,-153684927.01973644,1
5062,d8cb4acc7d5e46350bf7eb2c987c07edf86e69ce1ca1c18a0a613343da1cbc61,1309359809.7578712,240341854.38843215,-216302378.50406763,0
2038,dca7786cab3efb96bf8dd6002ca18ce67402eb8c57530c50f6b2a5917840f5fb,-298198895.64595884,29832280.212176528,1469139124.4134579,1
4605,e9bfbbfc67beec062652a2d3690aa8e76794f052307fcd23eb71d58c3f15a96d,572394036.4683732,-31775965.926221274,-158536102.09730488,1
2472,978e18efbc7c1bafd0586010bfbf26553f734b874e1ff0f30ad9b541ffc5becf,826179183.7738646,295527593.58760357,738682724.7634424,0
3777,d2200f5056895b6f81f2337dbf928f41e88e2c2e71ea6141c36e04ef13d6935c,69278879.36897087,-28601732.956476264,285616160.8665998,2
2045,5306524b645a9a11a0616720b4bffeae450c615e4e344c32af7bc353334bde16,231450572.2264348,306990492.4811593,-87230832.52361189,3
4772,30cfacd65133ca36ceb6e05dae190bd8e888b1800bf42215c38c790c05ecee27,-375549707.396724,490570584.63396025,-449367121.36428255,2
434,3751a12db16661cd83790be194fc530bcbaa64011958f769e1f48115b6e36650,-257600533.6540346,5922910.580292795,159530971.67769563,3
5887,fcc662ae8ec2971b4a770b1352e1a40331d32bdc58f4c62b395ce4fe473c7544,-303281225.4132051,848451643.3160235,637062819.6373626,5
3817,100c47b9cd9f185cc43e629343c554e3b4fd7c5416d29453203088fbf0740cfc,-124244701.65123953,262613293.4907545,134317948.95316082,0
5576,683fd4d338cef8417de0af16b3c4bab027768a91d4718a27d4197f9cfe1551ba,-193645060.28499186,-425496502.1911625,601200452.6067119,3
895,49d2952cca684ab8057fdbf6359978afaf9e59fae30030baba5fc4f954198db3,82023732.55557862,-105066445.19359395,939981439.4773126,3
5553,e34292af2004e5235c42b5120b77b5ee57476def968896ec83925e8cc8e7d691,-761805504.9967542,202969899.2353648,2291333746.0930023,2
4733,7072dbc2a6fde22be43ed844beead29550da76c359ae58e861b752b4b6683b27,103870725.69917382,12606288.194760637,-371147486.6997774,2
5532,8eadf20c0875d08307535c2f75278f7f4f8a325d4d4dd83322f1ece36e5ccb94,1174931035.1091523,251992710.28560442,-33081688.782997716,1
2058,6725de4529c0517b878d032fef3e02ad97b6af653bd6e2eee43f9cb529e300f6,541114884.0180771,244696919.88404626,265980296.82792416,3
2690,5e380105f2b5bcb062d4134bfaf5aa6d88a0cd699ada2565225b08b310326a35,75466491.05298533,-155692515.3705516,181841478.13434997,3
2688,92a34dadf824cc33f511c74ffa626cc6ce2a990908530042f07da941d28e50d1,-93738737.88586442,680785394.1478702,1012154605.7280518,6
3934,bf828b57a137f550b28336bc9699b392748f522dabf3830b1304be806cf38291,252561980.30638295,-40735411.091759324,313014336.3750828,4
4661,849a0be41094c9d6111380affce16b250c193b8c0933138d1d7b5d3a7c80437a,259408286.49598575,40477988.12117343,50454649.13727393,8
3420,d327301eae2963a3215964e4856752ef7716dab24e79344b4fc438dfcab68d00,979717304.8942429,-156234222.96383458,987441018.9858601,2
1731,5c14b5ad56fd285f5aa127be8f41935c3adb8eadf6e9f689e171cf035a39fefb,-503444679.8329267,-112166526.25672258,-280129086.2436643,1
460,c2b438c50581dd552048fd62b87f616690bf125c83cef472c7e970effe84054a,-135951266.8753448,977225184.9840918,-510812949.4177543,2
4366,dfd9213aab9e5599941987ba4cf8ff4bfdc5a51bfc4593d2d43cff0f168c7504,110200538.39911033,343262887.26198405,-447976749.95495844,3
4813,cae01102787a5a061266040b56cb445f147c924355cad7da7d85bf72460f2008,884331734.7370669,-171037718.9365916,-330391518.459972,2
1059,2bd918b2a85731ee1faa14905c66db2db55e99a96e489e70fea2ce20be5054d8,-113222216.73157011,10113846.111840473,-202703505.94416475,1
504,bc57f6160feceb1aa1626fb0523abf9580425e7a0cfac562172e9ff86e9bf05d,71921776.62898405,1565348425.1057131,79510614.81825821,1
3074,6faede71b7a9bdcb9d64455db7ee046d52c5db340f9c857aeaefd84b8019d700,261050238.12234947,-353399095.11531126,267457619.39904112,2
3334,105f14292f850551546cff3c16b52cc7354970e23bf5e24aa6a09e97e2bd7e40,499091402.1429805,70427465.14194274,394068328.3075839,2
2356,84216253a81fbc6c9112b14f251311a06fa73476f8d138be2117d07ec1fe240b,110297198.22397432,441275620.7112283,708374918.156936,2
5219,83eaa8642d50a55e84c6721bef41ceb96978f85f0b7f6c7fa934ca4eed960f28,1282122977.7883902,-400943566.49232686,396609241.0217686,4
5502,0409cafd7eae15b8c11256b9497f1f5743d072f68c0a347e2c9fb96d32ef3120,-246935768.432658,158064251.75178587,687684945.7163343,2
5982,538ae079e775edd302978fbe366928961f14d23d78cfda5961869427afb61507,185796463.64149043,-21406380.543959294,-405757469.64391243,0
1566,85cb90fa2d4faf696ca1bffcf495983b82842029c434940cf582fc38fda869a8,861930452.9824674,176867826.11838606,569177985.2823828,2
1361,2bf227078873f02a7f51090be10af65f981f563f2cbe4fade55d9ac7e93b290f,-21461280.861573506,-107987897.57805058,528911742.46473753,2
2662,58097a1cd32efd8561425ba4b54c6f7fa229dbe8332c093c7bad37201d0f1903,-550663955.6325372,753144535.160795,288918112.04044354,1
4284,de4f2685f53f5f82d8066de0e2f710bd971b21e1dd8353df9ddcb44c7fce6575,836526391.6044687,-102210062.98864605,-276661877.3706738,2
3509,88f02b5410bde4fb991da43a292778462d64d02e3c510e27712f20002be7195d,-479409320.4616915,-27118496.430993468,-136014029.99686366,4
1739,df531e9aa5e4f06dcefc1c596a6d76827bcbd7932641afc26db3841e7805a45e,360477633.51933306,-92444657.50185639,265373781.254728,3
1117,08faa12e7236440a5f734d61da64aade81af5c1acda49e172c814b8a9696136c,182089589.10717562,-164196219.7658067,60829850.10318868,2
5325,f1e5be02ba7dedae7adb4cf3e01dbb7712e7199349c11d05f6b28a2ed5488d15,40607615.2527554,40309331.155015595,756858579.2036496,1
2990,6d601d7a7346435084aa4eeae57b3e7eb8f659bd92dbf74b2bbfe99f765da07f,-259153299.5801842,1509081.2272936553,-258422029.76887715,1
2206,7d164b2409089eeaef947fd65b730f382a3b45433cbc9d484895f8a7a957a57b,828413874.6695472,714990274.6064228,160653987.031241,4
3574,8107106b8bffb6c29fc50a13bd9266fcc9ebed2e90e8435812bc7151172178a1,598730676.0785468,331515122.58934444,566944813.5966924,4
137,3a251737c04c6f78b96809e1f9ab2541c51f712d86f1b1b94c07a4c22a3c5300,-313587632.05685186,-161418553.3227572,-120226278.83747776,3
3553,4ba9a37d4418ca5e763474ba7f9cfed1ff9dec7a5348c2616f1963ebbfd73b9a,-473791444.5319775,-281663381.4125265,810388323.3945733,3
2193,a2b7bf0e881e25074df5293a208adc8c3d497eaaadebe3e2bc5593afacc3124e,-151232638.9462603,523856100.093807,-247936020.5436186,1
2519,26e2a09147c5ac0fba65776343b4a9aa171ab3c8aacd231d45f1017af19b1c8c,644365342.8671244,-222529705.94545713,-260703338.40027136,3
2750,9191feda4c57dd0bec06eb190757f7aaac91b45e08ff8e28e7fa89c0f0685810,248526962.93158013,642997849.8834589,556064997.7628803,3
3756,03cedfa1e6906049d21e53e0347625308dde9259b55b7606988e8898c364b592,1384099399.2496026,-5326170.068759739,104819105.79785922,1
10,f74b209978541686d914ad0c953ffe9c957bd5586f9441b592d237987c31f564,2610249039.5482173,-345226403.7636622,-16508969.301796446,2
3978,dcc8284a5fda120a823979ed65f7daf5dd0408d2d08e3a69985a45914af03ced,112010831.64375149,287255982.5777313,81871541.49756058,0
660,284721639b024724ef1e6247267175c9592dbcac7bb00bca6bf9bd9bc4c3f99a,-629472420.8469758,-54338744.9397399,-254162153.3404505,0
4650,18fc9561abf37976fcce982299300e69803c227436ad835ecf63e0e3d4391295,1853574163.4881527,-192426767.11190563,251902580.52636778,4
4511,5d12bb741b929dc63517564e8538f4837917dbbc956248239810d9fc1b8d3c51,1493811807.4274073,-112218304.39541048,48160558.50992377,2
4895,746c2adf4b764d2a15b77a98162028629efbdb550147c34eae7e624ce93e733b,80561085.17992508,-95728087.49476843,706431072.2839949,1
3682,e9401d80e02dd932e6da7f8bc79e4c06f94357714d3b5222da4535ed42c633cd,642694899.7925707,218195624.96063754,138735709.41703126,2
4533,7d9114be852b4271c488c31249a7e2831604ef7a86260eeee8ff086019f4cf06,236692400.4060757,222729369.0468269,662360733.9628625,0
4328,8fcb84e61f35f5a4382c669a09f0d4472d3dbaad19f0be038efd0bb47721b07c,541321654.5435113,-161904272.2144669,-666639943.3408123,1
1605,dc8f1822476d35899651b278f9df529eb6a6b26aea9318c3bccb7190df963bf7,-399320179.89578205,596536543.742058,966222277.2525656,7
5970,7248a5daa33ff98c5e9f6f5f4e7c286940606d169cf76d54b28f2fcb885897ee,359525121.384055,981931417.9200042,145583798.4358477,2
2679,7d4ae247d6927ec1ed524b3f2671c54ecf6d7ab85432905f5cf2aac2d3f3acda,1197453267.0812447,-301345577.2595253,209239774.79996932,2
3446,178474ef57a6926ed965ee03e7a47d0e6d60339613707cd63f4cb8255b064aa9,240259240.9408164,-306164038.01691216,1045322335.7331433,1
3769,dda5b9978e5220a34707c6afa46f2242b089c7b9f0718740dff5a49fdfa4b021,-771541251.0918076,854319517.538704,473779339.0320515,1
5713,1784ba9d0668f58ab99146c4fbf3b7e5008ca5ccb6a08262fa1563f2bbe62e06,1478695122.3675463,457864291.03367734,390075497.6065172,1
58,9e41739d94454073152c44c792c17ce127399be6d6af95aaa5dd47710aeeb104,-358665408.3619975,70563942.64720695,999307215.6542244,1
1181,5d7747258cd31ea4d1fe6accb23ce386e2fcad7186618c4d4be5fabf8d129cee,-799129898.0077164,-155605184.4811534,-239520150.04340124,1
5906,b3a932f92455d5db36e64c9d7998950f113afb1989fb4cb4064bd6781bf5c7e3,778199099.4189981,-133465412.21803832,492268060.8344989,1
5625,01f939030d3932fb623caf9470879675f922a167d04b964fd2909b8501e0f6d9,1706570123.972331,-359992159.39113176,467863627.9544458,1
3539,5951cc2025d975ebb543794b093f46000147075274667cd061107c81adde0b14,-755723585.6328366,-412488197.73841023,-488816226.88475144,1
871,5e7a68079af4e9094d1fa971eadd420a3cccd8036b49258dcb18e5bcfbcbee36,274139826.7533754,-291703777.7933098,-306957709.9023929,3
4032,d3b2b1ca0283ab32a62d1a339bd4db91a1d1c42ad265b463ebfb213c2103019f,1581511958.9355006,178743636.7534069,142707985.8135159,2
4092,9287af503560ef9adad99b9a42f6d572a1037a5d5028299b23e28ff39180e001,-426116320.2435646,-68179929.33530562,152228485.9975577,1
268,998fc6d549a9fa9a26af9b75cf83ba85ccf4e45c3d71328202523d034a3115c8,940192913.9261601,601907595.329375,323713089.7213049,1
2720,f3ef109db0547d67a9209e51a1a0c87084cddfd2efa379695cb77c58f3250069,-236401696.90816268,1034953729.3641245,662085301.3756368,2
2848,fd5843fad88c926619a53223e7fba1466ea611401c2b46d4f93a5c7f8ee2aa19,1065922553.244682,-221403773.31025815,-172256522.64561355,2
